date,close
2024-09-02,95.7
2024-09-03,94.78
2024-09-04,93.632
2024-09-05,93.032
2024-09-06,91.766
2024-09-09,92.84
2024-09-10,93.012
2024-09-11,92.588
2024-09-12,94.302
2024-09-13,94.986
2024-09-16,94.546
2024-09-17,95.148
2024-09-18,94.646
2024-09-19,95.996
2024-09-20,95.358
2024-09-23,96.024
2024-09-24,96.058
2024-09-25,96.082
2024-09-26,96.308
2024-09-27,96.662
2024-09-30,96.396
2024-10-01,96.59
2024-10-02,96.912
2024-10-03,96.706
2024-10-04,97.298
2024-10-07,97.592
2024-10-08,97.506
2024-10-09,98.292
2024-10-10,98.452
2024-10-11,98.82
2024-10-14,99.634
2024-10-15,99.406
2024-10-16,99.354
2024-10-17,100.225
2024-10-18,100.12
2024-10-21,99.732
2024-10-22,99.862
2024-10-23,99.532
2024-10-24,99.392
2024-10-25,99.74
2024-10-28,99.68
2024-10-29,99.76
2024-10-30,99.262
2024-10-31,97.572
2024-11-01,98.294
2024-11-04,97.48
2024-11-05,97.958
2024-11-06,101.025
2024-11-07,101.625
2024-11-08,102.355
2024-11-11,103.495
2024-11-12,103.14
2024-11-13,103.525
2024-11-14,103.425
2024-11-15,102.075
2024-11-18,102.395
2024-11-19,102.3
2024-11-20,102.36
2024-11-21,103.66
2024-11-22,104.9
2024-11-25,104.645
2024-11-26,104.81
2024-11-27,103.94
2024-11-28,104.43
2024-11-29,104.805
2024-12-02,105.705
2024-12-03,105.63
2024-12-04,105.975
2024-12-05,105.845
2024-12-06,105.895
2024-12-09,105.55
2024-12-10,105.755
2024-12-11,106.37
2024-12-12,106.105
2024-12-13,105.595
2024-12-16,105.79
2024-12-17,105.485
2024-12-18,105.685
2024-12-19,104.005
2024-12-20,104.24
2024-12-23,104.0
2024-12-27,104.56
2024-12-30,103.59
2025-01-02,105.365
2025-01-03,105.17
2025-01-06,105.76
2025-01-07,105.005
2025-01-08,105.08
2025-01-09,105.185
2025-01-10,104.145
2025-01-13,104.015
2025-01-14,103.825
2025-01-15,105.46
2025-01-16,105.79
2025-01-17,106.705
2025-01-20,106.215
2025-01-21,106.28
2025-01-22,107.185
2025-01-23,107.32
2025-01-24,106.84
2025-01-27,105.105
2025-01-28,106.435
2025-01-29,106.825
2025-01-30,107.12
2025-01-31,108.18
2025-02-03,107.205
2025-02-04,107.195
2025-02-05,106.955
2025-02-06,108.14
2025-02-07,107.875
2025-02-10,108.555
2025-02-11,108.3
2025-02-12,107.55
2025-02-13,108.105
2025-02-14,107.87
2025-02-17,108.415
2025-02-18,108.48
2025-02-19,108.815
2025-02-20,107.735
2025-02-21,107.85
2025-02-24,106.68
2025-02-25,105.035
2025-02-26,106.39
2025-02-27,106.595
2025-02-28,105.525
2025-03-03,105.765
2025-03-04,102.335
2025-03-05,100.775
2025-03-06,100.975
2025-03-07,99.148
2025-03-10,98.38
2025-03-11,96.454
2025-03-12,97.432
2025-03-13,96.764
2025-03-14,97.882
2025-03-17,98.252
2025-03-18,97.852
2025-03-19,98.868
2025-03-20,99.228
2025-03-21,98.908
2025-03-24,100.68
2025-03-25,100.865
2025-03-26,100.385
2025-03-27,99.936
2025-03-28,97.82
2025-03-31,97.178
2025-04-01,98.336
2025-04-02,98.244
2025-04-03,93.414
2025-04-04,89.05
2025-04-07,86.692
2025-04-08,89.508
2025-04-09,85.174
2025-04-10,88.624
2025-04-11,87.85
2025-04-14,90.262
2025-04-15,91.214
2025-04-16,90.146
2025-04-17,89.224
2025-04-22,88.478
2025-04-23,91.12
2025-04-24,91.952
2025-04-25,92.358
2025-04-28,92.59
2025-04-29,93.042
2025-04-30,93.36
2025-05-02,95.648
2025-05-05,95.782
2025-05-06,95.28
2025-05-07,94.826
2025-05-08,96.366
2025-05-09,96.318
2025-05-12,99.484
2025-05-13,100.09
2025-05-14,99.844
2025-05-15,100.22
2025-05-16,100.955
2025-05-19,100.375
2025-05-20,100.61
2025-05-21,99.792
2025-05-22,99.068
2025-05-23,97.95
2025-05-26,98.892
2025-05-27,99.652
2025-05-28,99.74
2025-05-29,99.302
2025-05-30,99.308
