date,close
2024-07-15,119.1875
2024-07-16,120.2812
2024-07-17,120.5312
2024-07-18,119.8125
2024-07-19,119.125
2024-07-22,118.7812
2024-07-23,119.0312
2024-07-24,118.0312
2024-07-25,118.625
2024-07-26,119.3438
2024-07-29,119.6562
2024-07-30,120.1875
2024-07-31,120.7812
2024-08-01,122.5312
2024-08-02,125.0625
2024-08-05,125.4062
2024-08-06,123.6875
2024-08-07,122.4375
2024-08-08,122.0
2024-08-09,122.9062
2024-08-12,123.3125
2024-08-13,124.0
2024-08-14,124.5938
2024-08-15,123.2812
2024-08-16,123.6875
2024-08-19,124.1875
2024-08-20,124.875
2024-08-21,125.375
2024-08-22,124.0312
2024-08-23,124.5938
2024-08-26,124.5312
2024-08-27,124.1562
2024-08-28,123.9688
2024-08-29,123.5938
2024-08-30,122.9688
2024-09-03,124.0312
2024-09-04,125.0312
2024-09-05,125.5312
2024-09-06,125.7812
2024-09-09,126.0625
2024-09-10,126.7188
2024-09-11,126.625
2024-09-12,126.1875
2024-09-13,126.5938
2024-09-16,127.0312
2024-09-17,126.8438
2024-09-18,125.9688
2024-09-19,125.0
2024-09-20,125.25
2024-09-23,125.125
2024-09-24,125.0312
2024-09-25,124.2812
2024-09-26,124.3438
2024-09-27,124.875
2024-09-30,124.1875
2024-10-01,125.0
2024-10-02,124.2812
2024-10-03,123.4375
2024-10-04,121.9688
2024-10-07,121.3125
2024-10-08,121.125
2024-10-09,120.7812
2024-10-10,120.1875
2024-10-11,120.375
2024-10-14,119.7812
2024-10-15,121.0625
2024-10-16,121.3438
2024-10-17,120.0
2024-10-18,120.25
2024-10-21,118.6875
2024-10-22,118.4688
2024-10-23,118.0312
2024-10-24,118.75
2024-10-25,118.2812
2024-10-28,117.6562
2024-10-29,117.6875
2024-10-30,118.0625
2024-10-31,117.9688
2024-11-01,116.8125
2024-11-04,117.6875
2024-11-05,118.1562
2024-11-06,116.25
2024-11-07,117.0938
2024-11-08,117.8438
2024-11-11,117.6562
2024-11-12,116.3125
2024-11-13,115.8438
2024-11-14,116.5625
2024-11-15,116.3125
2024-11-18,116.3125
2024-11-19,116.9062
2024-11-20,116.5625
2024-11-21,116.125
2024-11-22,116.2812
2024-11-25,118.2812
2024-11-26,117.875
2024-11-27,118.625
2024-11-29,119.2812
2024-12-02,119.4375
2024-12-03,118.9688
2024-12-04,119.5625
2024-12-05,119.6562
2024-12-06,119.9375
2024-12-09,119.1562
2024-12-10,118.8438
2024-12-11,118.0
2024-12-12,117.1562
2024-12-13,116.1562
2024-12-16,116.125
2024-12-17,116.3438
2024-12-18,115.0312
2024-12-19,113.75
2024-12-20,114.5
2024-12-23,113.5625
2024-12-24,113.875
2024-12-26,113.9375
2024-12-27,113.2812
2024-12-30,114.0938
2024-12-31,113.8438
2025-01-02,113.75
2025-01-03,113.5312
2025-01-06,113.125
2025-01-07,112.1562
2025-01-08,111.9688
2025-01-09,112.125
2025-01-10,111.2188
2025-01-13,110.8438
2025-01-14,110.9062
2025-01-15,112.5312
